05-09 17:17:50.989 127.0.0.1:54321       36666  #r thread INFO: ----- H2O started  -----
06-06 18:45:38.985 127.0.0.1:54321       6560   FJ-2-11   INFO: {"_train":{"name":"GLM_model_R_1496799905808_10_cv_3_train","type":"Key"},"_valid":{"name":"GLM_model_R_1496799905808_10_cv_3_valid","type":"Key"},"_nfolds":0,"_keep_cross_validation_predictions":false,"_keep_cross_validation_fold_assignment":false,"_parallelize_cross_validation":true,"_auto_rebalance":true,"_seed":912559,"_fold_assignment":"AUTO","_categorical_encoding":"AUTO","_distribution":"AUTO","_tweedie_power":1.5,"_quantile_alpha":0.5,"_huber_alpha":0.9,"_ignored_columns":[""],"_ignore_const_cols":true,"_weights_column":"__internal_cv_weights__","_offset_column":null,"_fold_column":null,"_is_cv_model":true,"_score_each_iteration":false,"_max_runtime_secs":0.0,"_stopping_rounds":3,"_stopping_metric":"deviance","_stopping_tolerance":1.0E-4,"_response_column":"gain","_balance_classes":false,"_max_after_balance_size":5.0,"_class_sampling_factors":null,"_max_confusion_matrix_size":20,"_checkpoint":null,"_pretrained_autoencoder":null,"_standardize":true,"_family":"gaussian","_link":"identity","_solver":"AUTO","_tweedie_variance_power":0.0,"_tweedie_link_power":1.0,"_alpha":[0.5],"_lambda":[0.018509417331988496],"_missing_values_handling":"MeanImputation","_prior":-1.0,"_lambda_search":false,"_nlambdas":-1,"_non_negative":false,"_exactLambdas":false,"_lambda_min_ratio":1.0E-4,"_use_all_factor_levels":true,"_max_iterations":50,"_intercept":true,"_beta_epsilon":1.0E-4,"_objective_epsilon":1.0E-4,"_gradient_epsilon":1.0E-4,"_obj_reg":1.6205354249043885E-5,"_compute_p_values":false,"_remove_collinear_columns":false,"_interactions":null,"_early_stopping":true,"_beta_constraints":null,"_max_active_predictors":100000000,"_stdOverride":false}
06-06 18:45:38.986 127.0.0.1:54321       6560   FJ-2-11   INFO: Dropping ignored columns: []
06-06 18:45:38.986 127.0.0.1:54321       6560   FJ-2-11   INFO: train dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.986 127.0.0.1:54321       6560   FJ-2-11   INFO: valid dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.986 127.0.0.1:54321       6560   FJ-2-5    INFO: Building H2O GLM model with these parameters:
06-06 18:45:38.987 127.0.0.1:54321       6560   FJ-2-5    INFO: {"_train":{"name":"GLM_model_R_1496799905808_10_cv_4_train","type":"Key"},"_valid":{"name":"GLM_model_R_1496799905808_10_cv_4_valid","type":"Key"},"_nfolds":0,"_keep_cross_validation_predictions":false,"_keep_cross_validation_fold_assignment":false,"_parallelize_cross_validation":true,"_auto_rebalance":true,"_seed":912559,"_fold_assignment":"AUTO","_categorical_encoding":"AUTO","_distribution":"AUTO","_tweedie_power":1.5,"_quantile_alpha":0.5,"_huber_alpha":0.9,"_ignored_columns":[""],"_ignore_const_cols":true,"_weights_column":"__internal_cv_weights__","_offset_column":null,"_fold_column":null,"_is_cv_model":true,"_score_each_iteration":false,"_max_runtime_secs":0.0,"_stopping_rounds":3,"_stopping_metric":"deviance","_stopping_tolerance":1.0E-4,"_response_column":"gain","_balance_classes":false,"_max_after_balance_size":5.0,"_class_sampling_factors":null,"_max_confusion_matrix_size":20,"_checkpoint":null,"_pretrained_autoencoder":null,"_standardize":true,"_family":"gaussian","_link":"identity","_solver":"AUTO","_tweedie_variance_power":0.0,"_tweedie_link_power":1.0,"_alpha":[0.5],"_lambda":[0.018509417331988496],"_missing_values_handling":"MeanImputation","_prior":-1.0,"_lambda_search":false,"_nlambdas":-1,"_non_negative":false,"_exactLambdas":false,"_lambda_min_ratio":1.0E-4,"_use_all_factor_levels":true,"_max_iterations":50,"_intercept":true,"_beta_epsilon":1.0E-4,"_objective_epsilon":1.0E-4,"_gradient_epsilon":1.0E-4,"_obj_reg":1.6205354249043885E-5,"_compute_p_values":false,"_remove_collinear_columns":false,"_interactions":null,"_early_stopping":true,"_beta_constraints":null,"_max_active_predictors":100000000,"_stdOverride":false}
06-06 18:45:38.987 127.0.0.1:54321       6560   FJ-2-5    INFO: Dropping ignored columns: []
06-06 18:45:38.987 127.0.0.1:54321       6560   FJ-2-5    INFO: train dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:38.987 127.0.0.1:54321       6560   FJ-2-5    INFO: valid dataset already contains 16 chunks. No need to rebalance.
06-06 18:45:39.038 127.0.0.1:54321       6560   FJ-2-15   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_2, iter=0 lmb=.0E0 obj=Infinity imp=.0E0 bdf=.0E0] using 46238 nobs out of 61708 total
06-06 18:45:39.038 127.0.0.1:54321       6560   FJ-2-7    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_1, iter=0 lmb=.0E0 obj=Infinity imp=.0E0 bdf=.0E0] using 46260 nobs out of 61708 total
06-06 18:45:39.048 127.0.0.1:54321       6560   FJ-2-5    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_4, iter=0 lmb=.0E0 obj=Infinity imp=.0E0 bdf=.0E0] using 46316 nobs out of 61708 total
06-06 18:45:39.048 127.0.0.1:54321       6560   FJ-2-11   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_3, iter=0 lmb=.0E0 obj=Infinity imp=.0E0 bdf=.0E0] using 46310 nobs out of 61708 total
06-06 18:45:39.056 127.0.0.1:54321       6560   FJ-2-7    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_1, iter=0 lmb=.19E-1 obj=346.33 imp=.1E1 bdf=.38E1] Got 55 active columns out of 140 total
06-06 18:45:39.057 127.0.0.1:54321       6560   FJ-2-15   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_2, iter=0 lmb=.19E-1 obj=342.8 imp=.1E1 bdf=.38E1] Got 52 active columns out of 140 total
06-06 18:45:39.057 127.0.0.1:54321       6560   FJ-2-7    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_1, iter=0 lmb=.19E-1 obj=346.33 imp=.1E1 bdf=.38E1] picked solver IRLSM
06-06 18:45:39.057 127.0.0.1:54321       6560   FJ-2-15   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_2, iter=0 lmb=.19E-1 obj=342.8 imp=.1E1 bdf=.38E1] picked solver IRLSM
06-06 18:45:39.063 127.0.0.1:54321       6560   FJ-2-5    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_4, iter=0 lmb=.19E-1 obj=341.81 imp=.1E1 bdf=.38E1] Got 53 active columns out of 140 total
06-06 18:45:39.063 127.0.0.1:54321       6560   FJ-2-5    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_4, iter=0 lmb=.19E-1 obj=341.81 imp=.1E1 bdf=.38E1] picked solver IRLSM
06-06 18:45:39.069 127.0.0.1:54321       6560   FJ-2-11   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_3, iter=0 lmb=.19E-1 obj=343.45 imp=.1E1 bdf=.38E1] Got 53 active columns out of 140 total
06-06 18:45:39.069 127.0.0.1:54321       6560   FJ-2-11   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_3, iter=0 lmb=.19E-1 obj=343.45 imp=.1E1 bdf=.38E1] picked solver IRLSM
06-06 18:45:39.395 127.0.0.1:54321       6560   FJ-2-15   WARN: ADMM solver stopped after 10000 iterations. (max_iter=10000)
06-06 18:45:39.398 127.0.0.1:54321       6560   FJ-2-15   WARN: ADMM solver finished with gerr = 1.8441834555719359 >  eps = 1.0E-4
06-06 18:45:39.398 127.0.0.1:54321       6560   FJ-2-11   WARN: ADMM solver stopped after 10000 iterations. (max_iter=10000)
06-06 18:45:39.398 127.0.0.1:54321       6560   FJ-2-11   WARN: ADMM solver finished with gerr = 1.6020293106116985 >  eps = 1.0E-4
06-06 18:45:39.407 127.0.0.1:54321       6560   FJ-2-11   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_3, iter=0 lmb=.19E-1 obj=20.361 imp=.94E0 bdf=.45E2] solution has 17 nonzeros
06-06 18:45:39.407 127.0.0.1:54321       6560   FJ-2-15   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_2, iter=0 lmb=.19E-1 obj=20.249 imp=.94E0 bdf=.45E2] solution has 16 nonzeros
06-06 18:45:39.409 127.0.0.1:54321       6560   FJ-2-15   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_2, iter=0 lmb=.19E-1 obj=20.249 imp=.94E0 bdf=.45E2] Scoring after 426ms
06-06 18:45:39.411 127.0.0.1:54321       6560   FJ-2-5    WARN: ADMM solver stopped after 10000 iterations. (max_iter=10000)
06-06 18:45:39.411 127.0.0.1:54321       6560   FJ-2-5    WARN: ADMM solver finished with gerr = 1.629906636718572 >  eps = 1.0E-4
06-06 18:45:39.408 127.0.0.1:54321       6560   FJ-2-11   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_3, iter=0 lmb=.19E-1 obj=20.361 imp=.94E0 bdf=.45E2] Scoring after 423ms
06-06 18:45:39.427 127.0.0.1:54321       6560   FJ-2-5    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_4, iter=0 lmb=.19E-1 obj=20.359 imp=.94E0 bdf=.45E2] solution has 17 nonzeros
06-06 18:45:39.428 127.0.0.1:54321       6560   FJ-2-5    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_4, iter=0 lmb=.19E-1 obj=20.359 imp=.94E0 bdf=.45E2] Scoring after 443ms
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_3, iter=0 lmb=.19E-1 obj=20.361 imp=.94E0 bdf=.45E2] Training metrics computed in 27ms
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_3, iter=0 lmb=.19E-1 obj=20.361 imp=.94E0 bdf=.45E2] Model Metrics Type: RegressionGLM
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  Description: N/A
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  model id: GLM_model_R_1496799905808_10_cv_3
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  frame id: GLM_model_R_1496799905808_10_cv_3_train
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  MSE: 6.5630145
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  RMSE: 2.5618382
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  mean residual deviance: 6.5630145
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  mean absolute error: 1.8654642
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  root mean squared log error: NaN
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  null DOF: 46309.0
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  residual DOF: 46293.0
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  null deviance: 2.1193504E7
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  residual deviance: 303933.22
06-06 18:45:39.454 127.0.0.1:54321       6560   FJ-2-11   INFO:  AIC: 218588.03
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_2, iter=0 lmb=.19E-1 obj=20.249 imp=.94E0 bdf=.45E2] Training metrics computed in 55ms
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_2, iter=0 lmb=.19E-1 obj=20.249 imp=.94E0 bdf=.45E2] Model Metrics Type: RegressionGLM
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  Description: N/A
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  model id: GLM_model_R_1496799905808_10_cv_2
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  frame id: GLM_model_R_1496799905808_10_cv_2_train
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  MSE: 6.49511
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  RMSE: 2.5485506
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  mean residual deviance: 6.49511
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  mean absolute error: 1.8515689
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  root mean squared log error: NaN
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  null DOF: 46237.0
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  residual DOF: 46222.0
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  null deviance: 2.1153578E7
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  residual deviance: 300320.9
06-06 18:45:39.464 127.0.0.1:54321       6560   FJ-2-15   INFO:  AIC: 217765.34
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_4, iter=0 lmb=.19E-1 obj=20.359 imp=.94E0 bdf=.45E2] Training metrics computed in 47ms
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_4, iter=0 lmb=.19E-1 obj=20.359 imp=.94E0 bdf=.45E2] Model Metrics Type: RegressionGLM
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  Description: N/A
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  model id: GLM_model_R_1496799905808_10_cv_4
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  frame id: GLM_model_R_1496799905808_10_cv_4_train
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  MSE: 6.5841517
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  RMSE: 2.5659602
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  mean residual deviance: 6.5841517
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  mean absolute error: 1.8689629
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  root mean squared log error: NaN
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  null DOF: 46315.0
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  residual DOF: 46299.0
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  null deviance: 2.1091968E7
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  residual deviance: 304951.56
06-06 18:45:39.475 127.0.0.1:54321       6560   FJ-2-5    INFO:  AIC: 218765.28
06-06 18:45:39.512 127.0.0.1:54321       6560   FJ-2-7    WARN: ADMM solver stopped after 10000 iterations. (max_iter=10000)
06-06 18:45:39.512 127.0.0.1:54321       6560   FJ-2-7    WARN: ADMM solver finished with gerr = 1.7294202163513188 >  eps = 1.0E-4
06-06 18:45:39.516 127.0.0.1:54321       6560   FJ-2-7    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_1, iter=0 lmb=.19E-1 obj=20.337 imp=.94E0 bdf=.45E2] solution has 17 nonzeros
06-06 18:45:39.517 127.0.0.1:54321       6560   FJ-2-7    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_1, iter=0 lmb=.19E-1 obj=20.337 imp=.94E0 bdf=.45E2] Scoring after 534ms
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_1, iter=0 lmb=.19E-1 obj=20.337 imp=.94E0 bdf=.45E2] Training metrics computed in 16ms
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO: GLM[dest=GLM_model_R_1496799905808_10_cv_1, iter=0 lmb=.19E-1 obj=20.337 imp=.94E0 bdf=.45E2] Model Metrics Type: RegressionGLM
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  Description: N/A
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  model id: GLM_model_R_1496799905808_10_cv_1
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  frame id: GLM_model_R_1496799905808_10_cv_1_train
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  MSE: 6.490226
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  RMSE: 2.5475922
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  mean residual deviance: 6.490226
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  mean absolute error: 1.8546064
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  root mean squared log error: NaN
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  null DOF: 46259.0
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  residual DOF: 46243.0
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  null deviance: 2.137125E7
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  residual deviance: 300237.84
06-06 18:45:39.534 127.0.0.1:54321       6560   FJ-2-7    INFO:  AIC: 217836.14
06-06 18:45:39.568 127.0.0.1:54321       6560   FJ-1-3    INFO: Building main model.
06-06 18:45:39.568 127.0.0.1:54321       6560   FJ-2-13   INFO: GLM[dest=GLM_model_R_1496799905808_10, iter=0 lmb=.19E-1 obj=458.13 imp=.1E1 bdf=.38E1] Got 63 active columns out of 140 total
06-06 18:45:39.569 127.0.0.1:54321       6560   FJ-2-13   INFO: GLM[dest=GLM_model_R_1496799905808_10, iter=0 lmb=.19E-1 obj=458.13 imp=.1E1 bdf=.38E1] picked solver IRLSM
06-06 18:45:39.678 127.0.0.1:54321       6560   FJ-2-13   WARN: ADMM solver stopped after 10000 iterations. (max_iter=10000)
06-06 18:45:39.678 127.0.0.1:54321       6560   FJ-2-13   WARN: ADMM solver finished with gerr = 1.7479830186837786 >  eps = 1.0E-4
06-06 18:45:39.680 127.0.0.1:54321       6560   FJ-2-13   INFO: GLM[dest=GLM_model_R_1496799905808_10, iter=0 lmb=.19E-1 obj=20.958 imp=.95E0 bdf=.47E2] solution has 17 nonzeros
06-06 18:45:39.680 127.0.0.1:54321       6560   FJ-2-13   INFO: GLM[dest=GLM_model_R_1496799905808_10, iter=0 lmb=.19E-1 obj=20.958 imp=.95E0 bdf=.47E2] Scoring after 112ms
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO: GLM[dest=GLM_model_R_1496799905808_10, iter=0 lmb=.19E-1 obj=20.958 imp=.95E0 bdf=.47E2] Training metrics computed in 8ms
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO: GLM[dest=GLM_model_R_1496799905808_10, iter=0 lmb=.19E-1 obj=20.958 imp=.95E0 bdf=.47E2] Model Metrics Type: RegressionGLM
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  Description: N/A
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  model id: GLM_model_R_1496799905808_10
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  frame id: RTMP_sid_86e3_22
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  MSE: 3.9094608
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  RMSE: 1.9772357
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  mean residual deviance: 3.9094608
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  mean absolute error: 1.4389735
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  root mean squared log error: NaN
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  null DOF: 61707.0
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  residual DOF: 61691.0
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  null deviance: 2.8270192E7
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  residual deviance: 241245.02
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-2-13   INFO:  AIC: 259288.38
06-06 18:45:39.689 127.0.0.1:54321       6560   FJ-1-3    INFO: Computing 4-fold cross-validation metrics.
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO: Model Metrics Type: RegressionGLM
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  Description: 4-fold cross-validation on training data (Metrics computed for combined holdout predictions)
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  model id: GLM_model_R_1496799905808_10
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  frame id: RTMP_sid_86e3_22
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  MSE: 6.5364313
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  RMSE: 2.5566444
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  mean residual deviance: 6.5364313
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  mean absolute error: 1.8604393
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  root mean squared log error: NaN
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  null DOF: 61707.0
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  residual DOF: 61691.0
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  null deviance: 2.8270836E7
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  residual deviance: 403350.1
06-06 18:45:39.690 127.0.0.1:54321       6560   FJ-1-3    INFO:  AIC: 291005.78
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO: Cross-Validation Metrics Summary:
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO:                         mean            sd  cv_1_valid  cv_2_valid  cv_3_valid  cv_4_valid
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO:               mae   1.860474   0.017678676   1.8208604   1.8605633   1.8715774    1.888895
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO:               mse   6.536712    0.12450812   6.2735515    6.496057   6.6296315   6.7476096
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO:     null_deviance  7067709.0      73496.29   6898974.0   7116742.0   7076698.0   7178421.0
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO:                r2  0.9857338  1.3005668E-4  0.98595214  0.98587817  0.98557466  0.98553014
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO: residual_deviance  100837.52     1809.5369    96913.82    100494.0   102083.07    103859.2
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO:              rmse  2.5564663   0.024414621    2.504706   2.5487363   2.5748072   2.5976162
06-06 18:45:39.693 127.0.0.1:54321       6560   FJ-1-3    INFO:             rmsle        0.0           NaN         NaN         NaN         NaN         NaN
06-06 18:45:39.947 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Models/GLM_model_R_1496799905808_10, parms: {}
06-06 18:45:40.017 127.0.0.1:54321       6560   #2856-172 INFO: POST /4/Predictions/models/GLM_model_R_1496799905808_10/frames/test.hex, parms: {}
06-06 18:45:40.040 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/Frames/predictions_8b73_GLM_model_R_1496799905808_10_on_test.hex, parms: {row_count=10}
06-06 18:45:40.061 127.0.0.1:54321       6560   #2856-172 INFO: GET /, parms: {}
06-06 18:45:40.066 127.0.0.1:54321       6560   #2856-172 INFO: GET /, parms: {}
06-06 18:45:40.077 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/InitID, parms: {}
06-06 18:45:40.089 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_b6da_23 (cbind test.hex predictions_8b73_GLM_model_R_1496799905808_10_on_test.hex)), session_id=_sid_b6da}
06-06 18:48:28.406 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_b6da_23), session_id=_sid_b6da}
06-06 18:48:28.419 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_22), session_id=_sid_b6da}
06-06 18:48:28.429 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_21), session_id=_sid_b6da}
06-06 18:48:28.439 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_19), session_id=_sid_b6da}
06-06 18:48:28.456 127.0.0.1:54321       6560   #2856-172 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_86e3_4), session_id=_sid_b6da}
